4.0,13.64,9.73,13.2,8.8,11.73,9.923,1.182,1.0,0.077,0.0,0.0,0.077,0.0,0.0,0.154,1.182,2.273,2.273,0.182,0.0,0.0,0.091,0.909,4.64,129,1,0,0,11,13,13,0,2,25,25,2,0,0,1,10,2,5,52,
5.0,21.09,16.89,21.89,17.0,17.7,11.8,1.5,1.0,0.2,0.0,0.133,0.2,0.0,0.133,0.267,1.5,1.9,3.6,0.3,0.4,0.1,0.0,1.5,6.7,177,3,0,2,10,15,15,0,4,19,36,3,4,1,0,15,3,10,63,
4.09,20.84,16.91,18.2,15.1,16.64,8.714,1.909,1.05,0.05,0.05,0.2,0.048,0.048,0.19,0.0,1.818,1.818,2.455,0.455,0.273,0.0,0.0,1.364,4.82,183,1,1,4,11,21,20,1,0,20,27,5,3,0,0,15,2,8,55,
3.07,15.33,12.32,16.23,13.62,12.14,10.0,1.214,1.0,0.059,0.059,0.059,0.059,0.059,0.059,0.353,1.214,1.071,1.857,0.286,0.0,0.0,0.0,1.143,6.07,170,1,1,1,14,17,17,0,6,15,26,4,0,0,0,16,2,6,45,
3.89,18.17,14.58,19.12,15.38,16,11.077,1.444,1.083,0.083,0.333,0.0,0.077,0.308,0.0,0.077,1.333,1.889,2.667,0.222,0.111,0.0,0.0,1.222,6.89,144,1,4,0,9,13,12,1,1,17,24,2,1,0,0,11,3,6,44,
3.38,19.0,15.86,20.17,17.42,15,11.471,1.308,1.0,0.059,0.059,0.0,0.059,0.059,0.0,0.059,1.308,1.308,2.692,0.154,0.231,0.0,0.0,1.308,3.77,195,1,1,0,13,17,17,0,1,17,35,2,3,0,0,17,2,5,57,
3.22,20.47,15.69,20.88,17.0,17.56,10.533,1.667,1.0,0.067,0.0,0.2,0.067,0.0,0.2,0.067,1.667,2.444,2.778,0.556,0.111,0.111,0.111,1.333,9.33,158,1,0,3,9,15,15,0,1,22,25,5,1,1,1,12,2,4,54,
5.0,27.43,18.81,27.33,19.17,24.14,13.0,1.857,1.0,0.154,0.154,0.154,0.154,0.154,0.154,0.154,1.857,2.571,5.143,0.286,0.143,0.0,0.0,1.429,7,169,2,2,2,7,13,13,0,2,18,36,2,1,0,0,10,3,7,57,
6.0,26.38,18.71,28.0,20.0,24.43,17.1,1.429,1.111,0.222,0.111,0.222,0.2,0.1,0.2,0.0,1.286,4.571,4.571,0.857,0.0,0.0,0.0,1.0,6.43,171,2,1,2,7,10,9,1,0,32,32,6,0,0,0,7,4,9,70,
3.56,16.64,13.03,16.62,13.5,13.11,10.727,1.222,1.0,0.091,0.0,0.182,0.091,0.0,0.182,0.455,1.222,1.667,2.0,0.111,0.222,0.0,0.0,1.444,4.11,118,1,0,2,9,11,11,0,5,15,18,1,2,0,0,13,2,5,36,
6.0,28.53,21.87,27.8,21.8,25,16.667,1.5,1.0,0.0,0.0,0.222,0.0,0.0,0.222,0.444,1.5,4.0,5.667,0.333,0.5,0.0,0.0,1.333,7,150,0,0,2,6,9,9,0,4,24,34,2,3,0,0,8,4,11,63,
4.22,21.08,16.39,20.5,15.38,17.67,10.6,1.667,1.0,0.067,0.2,0.2,0.067,0.2,0.2,0.2,1.667,2.0,2.556,0.222,0.222,0.0,0.0,1.889,6.22,159,1,3,3,9,15,15,0,3,18,23,2,2,0,0,17,3,5,45,
4.56,25.72,20.75,26.62,22.25,20.78,13.357,1.556,1.0,0.143,0.071,0.357,0.143,0.071,0.357,0.214,1.556,2.0,3.111,0.556,0.667,0.111,0.0,2.0,6.22,187,2,1,5,9,14,14,0,3,18,28,5,6,1,0,18,2,6,58,
4.25,15.79,12.29,15.14,12.0,14.38,12.778,1.125,1.0,0.111,0.222,0.0,0.111,0.222,0.0,0.111,1.125,2.5,2.5,0.25,0.0,0.0,0.0,0.875,3.62,115,1,2,0,8,9,9,0,1,20,20,2,0,0,0,7,3,6,42,
3.0,16.14,13.14,17.62,14.5,13,8.357,1.556,1.0,0.143,0.0,0.071,0.143,0.0,0.071,0.071,1.556,1.111,1.778,0.333,0.0,0.111,0.0,0.889,5.44,117,2,0,1,9,14,14,0,1,10,16,3,0,1,0,8,2,4,30,
4.14,23.48,18.14,23.0,17.67,21.71,10.857,2.0,1.0,0.071,0.071,0.143,0.071,0.071,0.143,0.071,2.0,3.143,4.0,0.429,0.286,0.0,0.0,1.143,10.43,152,1,1,2,7,14,14,0,1,22,28,3,2,0,0,8,3,5,55,
5.38,28.21,22.18,26.86,21.57,23,10.824,2.125,1.0,0.176,0.118,0.118,0.176,0.118,0.118,0.0,2.125,2.125,4.0,0.5,0.375,0.125,0.0,1.875,8.12,184,3,2,2,8,17,17,0,0,17,32,4,3,1,0,15,2,9,57,
4.11,17.58,13.39,17.47,13.41,13.67,9.462,1.444,1.04,0.04,0.28,0.16,0.038,0.269,0.154,0.269,1.389,2.0,2.222,0.167,0.389,0.0,0.056,1.222,3.56,246,1,7,4,18,26,25,1,7,36,40,3,7,0,1,22,2,7,86,
5.67,27.69,21.33,26.43,20.71,20.73,9.424,2.2,1.0,0.152,0.182,0.303,0.152,0.182,0.303,0.212,2.2,2.2,2.6,0.467,1.067,0.067,0.267,2.667,5.33,311,5,6,10,15,33,33,0,7,33,39,7,16,1,4,40,1,11,96,
4.35,19.61,14.96,19.32,14.82,15.61,7.804,2.0,1.022,0.133,0.156,0.2,0.13,0.152,0.196,0.087,1.957,0.739,1.478,0.261,0.913,0.0,0.217,2.348,3.83,359,6,7,9,23,46,45,1,4,17,34,6,21,0,5,54,1,9,78,
4.8,20.53,15.67,20.0,15.11,17.1,7.125,2.4,1.091,0.091,0.136,0.182,0.083,0.125,0.167,0.042,2.2,1.1,1.4,0.3,0.7,0.1,0.4,1.9,5,171,2,3,4,10,24,22,2,1,11,14,3,7,1,4,19,3,7,36,
4.43,21.74,16.51,19.9,15.2,17.67,8.244,2.143,1.023,0.182,0.159,0.205,0.178,0.156,0.2,0.0,2.095,1.381,2.381,0.286,0.714,0.048,0.048,2.048,7.62,371,8,7,9,21,45,44,1,0,29,50,6,15,1,1,43,2,9,101,
4.61,26.07,19.82,25.94,20.24,20.83,9.375,2.222,1.0,0.125,0.15,0.15,0.125,0.15,0.15,0.225,2.222,1.556,2.389,0.333,1.222,0.0,0.333,2.056,7.06,375,5,6,6,18,40,40,0,9,28,43,6,22,0,6,37,2,9,99,
4.07,18.4,14.14,18.0,13.29,15.4,8.25,1.867,1.0,0.143,0.107,0.107,0.143,0.107,0.107,0.214,1.867,1.067,1.6,0.267,0.667,0.0,0.133,2.2,4.93,231,4,3,3,15,28,28,0,6,16,24,4,10,0,2,33,3,7,54,
5.17,28.47,22.23,29.27,23.09,22.25,8.091,2.75,1.031,0.0,0.125,0.312,0.0,0.121,0.303,0.152,2.667,1.667,2.583,0.333,1.5,0.0,0.0,3.083,4.67,267,0,4,10,12,33,32,1,5,20,31,4,18,0,0,37,2,13,73,
4.94,21.18,15.18,21.75,15.75,17.53,9.613,1.824,1.0,0.258,0.161,0.29,0.258,0.161,0.29,0.161,1.824,1.529,2.235,0.235,1.471,0.0,0.412,2.706,4.47,298,8,5,9,17,31,31,0,5,26,38,4,25,0,7,46,3,8,93,
3.91,17.98,13.69,18.43,14.1,14,9.333,1.5,1.0,0.121,0.091,0.182,0.121,0.091,0.182,0.303,1.5,1.5,1.5,0.409,0.727,0.0,0.227,1.591,5.36,308,4,3,6,22,33,33,0,10,33,33,9,16,0,5,35,1,6,91,
4.14,20.19,15.12,19.62,15.0,16.64,7.061,2.357,1.031,0.156,0.062,0.281,0.152,0.061,0.273,0.152,2.286,0.571,0.857,0.071,1.214,0.071,0.071,1.929,4.71,233,5,2,9,14,33,32,1,5,8,12,1,17,1,1,27,2,8,39,
5.41,29.42,22.68,27.31,21.0,23.41,8.122,2.882,1.0,0.041,0.245,0.286,0.041,0.245,0.286,0.102,2.882,1.882,2.412,0.235,1.412,0.0,0.059,3.353,4.88,398,2,12,14,17,49,49,0,5,32,41,4,24,0,1,57,2,9,101,
3.87,23.28,18.47,23.0,17.71,18.33,8.088,2.267,1.03,0.121,0.152,0.212,0.118,0.147,0.206,0.147,2.2,1.8,2.067,0.4,1.133,0.0,0.133,1.8,7.27,275,4,5,7,15,34,33,1,5,27,31,6,17,0,2,27,2,6,81,
3.78,20.53,17.44,21.44,18.89,12.4,7.75,1.6,1.067,0.067,0.067,0.267,0.062,0.062,0.25,0.25,1.5,0.7,1.0,0.2,0.5,0.0,0.1,1.4,4.1,124,1,1,4,10,16,15,1,4,7,10,2,5,0,1,14,1,11,24,
4.12,23.72,18.07,23.13,17.13,17.81,8.382,2.125,1.03,0.182,0.091,0.303,0.176,0.088,0.294,0.265,2.062,1.75,1.375,0.625,1.25,0.062,0.188,2.0,8.88,285,6,3,10,16,34,33,1,9,28,22,10,20,1,3,32,2,7,81,
4.48,20.45,15.51,20.4,16.05,16.33,9.026,1.81,1.027,0.108,0.135,0.243,0.105,0.132,0.237,0.316,1.762,1.286,1.905,0.286,0.619,0.0,0.333,2.19,3.62,343,4,5,9,21,38,37,1,12,27,40,6,13,0,7,46,2,8,86,
3.3,18.8,13.22,18.56,13.11,15.8,8.778,1.8,1.0,0.111,0.0,0.111,0.111,0.0,0.111,0.056,1.8,1.0,1.8,0.9,0.1,0.0,0.0,1.4,4.6,158,2,0,2,10,18,18,0,1,10,18,9,1,0,0,14,2,4,38,
4.18,19.38,13.73,19.2,14.0,15.09,8.737,1.727,1.0,0.158,0.316,0.053,0.158,0.316,0.053,0.053,1.727,1.182,2.0,0.545,0.455,0.0,0.182,2.0,4.36,166,3,6,1,11,19,19,0,1,13,22,6,5,0,2,22,2,9,46,
5.43,34.0,27.76,37.0,30.83,24.71,11.533,2.143,1.0,0.133,0.333,0.133,0.133,0.333,0.133,0.467,2.143,2.714,4.0,0.143,0.571,0.143,0.286,2.857,5.43,173,2,5,2,7,15,15,0,7,19,28,1,4,1,2,20,3,12,53,
3.89,19.25,13.75,17.5,12.38,14.89,10.308,1.444,1.0,0.077,0.077,0.077,0.077,0.077,0.077,0.154,1.444,2.111,2.444,0.0,0.222,0.0,0.0,1.556,5.33,134,1,1,1,9,13,13,0,2,19,22,0,2,0,0,14,2,6,43,
3.25,12.67,9.12,13.0,9.55,10.92,10.077,1.083,1.0,0.154,0.0,0.308,0.154,0.0,0.308,0.154,1.083,1.0,1.417,0.083,0.417,0.0,0.0,1.417,4.25,131,2,0,4,12,13,13,0,2,12,17,1,5,0,0,17,2,5,35,
3.45,15.55,11.35,15.1,10.9,13.73,9.438,1.455,1.0,0.312,0.0,0.188,0.312,0.0,0.188,0.125,1.455,1.545,1.909,0.364,0.455,0.0,0.0,1.636,5.73,151,5,0,3,11,16,16,0,2,17,21,4,5,0,0,18,2,4,47,
4.07,20.41,14.75,20.38,13.77,17,9.52,1.786,1.042,0.083,0.167,0.167,0.08,0.16,0.16,0.12,1.714,2.286,2.357,0.571,0.643,0.0,0.143,1.571,5.71,238,2,4,4,14,25,24,1,3,32,33,8,9,0,2,22,2,8,82,
3.67,16.91,13.61,15.91,12.73,13.42,8.944,1.5,1.0,0.0,0.056,0.056,0.0,0.056,0.056,0.111,1.5,1.333,2.417,0.0,0.583,0.0,0.0,0.75,5.75,161,0,1,1,12,18,18,0,2,16,29,0,7,0,0,9,2,6,52,
3.71,12.84,9.38,11.92,9.31,11.5,8.05,1.429,1.0,0.15,0.1,0.2,0.15,0.1,0.2,0.1,1.429,0.786,1.214,0.429,0.286,0.214,0.071,1.643,4.5,161,3,2,4,14,20,20,0,2,11,17,6,4,3,1,23,2,7,41,
3.75,15.71,11.39,16.71,12.0,14,11.2,1.25,1.0,0.4,0.0,0.2,0.4,0.0,0.2,0.1,1.25,1.75,2.0,0.375,0.75,0.125,0.0,1.125,5.75,112,4,0,2,8,10,10,0,1,14,16,3,6,1,0,9,2,7,40,
4.1,19.6,14.85,19.05,14.45,15.05,8.778,1.714,1.0,0.111,0.167,0.083,0.111,0.167,0.083,0.139,1.714,1.19,1.238,0.524,0.714,0.0,0.095,1.762,5.62,316,4,6,3,21,36,36,0,5,25,26,11,15,0,2,37,2,8,77,
3.73,18.22,13.16,17.6,12.3,15.45,10.0,1.545,1.0,0.176,0.118,0.176,0.176,0.118,0.176,0.176,1.545,1.182,2.0,0.455,0.364,0.091,0.182,1.727,3.36,170,3,2,3,11,17,17,0,3,13,22,5,4,1,2,19,2,6,45,
6.18,30.69,24.6,30.81,24.25,23.71,8.956,2.647,1.023,0.159,0.159,0.159,0.156,0.156,0.156,0.178,2.588,1.824,2.706,0.294,1.588,0.0,0.353,3.0,6.47,403,7,7,7,17,45,44,1,8,31,46,5,27,0,6,51,2,12,109,
5.11,20.75,14.64,19.88,13.75,18.22,9.111,2.0,1.0,0.056,0.278,0.222,0.056,0.278,0.222,0.111,2.0,1.778,3.222,0.556,0.111,0.0,0.0,2.0,6.11,164,1,5,4,9,18,18,0,2,16,29,5,1,0,0,18,3,8,51,
4.09,19.71,14.8,18.5,13.3,16.09,8.429,1.909,1.05,0.1,0.2,0.15,0.095,0.19,0.143,0.19,1.818,1.455,2.0,0.364,0.0,0.0,0.0,1.818,6.45,177,2,4,3,11,21,20,1,4,16,22,4,0,0,0,20,2,6,42,
4.58,21.71,16.29,22.28,16.61,17.68,7.467,2.368,1.0,0.133,0.2,0.089,0.133,0.2,0.089,0.067,2.368,1.474,1.737,0.263,1.053,0.0,0.158,2.579,3.42,336,6,9,4,19,45,45,0,3,28,33,5,20,0,3,49,3,10,86,
4.05,18.91,14.39,19.85,14.9,14.95,8.263,1.81,1.0,0.053,0.026,0.132,0.053,0.026,0.132,0.079,1.81,1.238,1.619,0.429,1.0,0.0,0.095,1.857,4.29,314,2,1,5,21,38,38,0,3,26,34,9,21,0,2,39,1,9,90,
4.4,21.91,16.36,18.67,12.89,19.8,8.609,2.3,1.0,0.0,0.174,0.217,0.0,0.174,0.217,0.13,2.3,1.1,2.8,0.8,0.5,0.1,0.0,2.7,5.2,198,0,4,5,10,23,23,0,3,11,28,8,5,1,0,27,3,7,53,
3.83,19.06,14.35,18.64,14.45,14.67,10.353,1.417,1.0,0.118,0.0,0.294,0.118,0.0,0.294,0.294,1.417,1.083,2.333,0.583,0.75,0.083,0.0,1.833,4.83,176,2,0,5,12,17,17,0,5,13,28,7,9,1,0,22,2,6,58,
3.91,18.16,13.51,17.9,13.8,15.55,9.0,1.727,1.0,0.053,0.053,0.211,0.053,0.053,0.211,0.211,1.727,0.636,1.818,0.364,0.909,0.091,0.0,1.727,4,171,1,1,4,11,19,19,0,4,7,20,4,10,1,0,19,2,8,42,
4.55,24.45,19.44,25.8,21.5,21,14.438,1.455,1.0,0.188,0.125,0.062,0.188,0.125,0.062,0.25,1.455,3.0,3.909,0.091,0.182,0.091,0.091,1.727,6.09,231,3,2,1,11,16,16,0,4,33,43,1,2,1,1,19,3,7,80,
4.31,23.09,18.22,24.5,20.08,17.77,9.24,1.923,1.087,0.304,0.13,0.261,0.28,0.12,0.24,0.16,1.769,1.231,1.692,0.308,1.308,0.0,0.077,2.077,7.62,231,7,3,6,13,25,23,2,4,16,22,4,17,0,1,27,1,9,59,
3.92,21.19,16.94,19.67,15.92,17.15,12.389,1.385,1.0,0.111,0.111,0.056,0.111,0.111,0.056,0.222,1.385,2.385,2.923,0.462,0.154,0.077,0.0,1.231,6.23,223,2,2,1,13,18,18,0,4,31,38,6,2,1,0,16,2,6,78,
4.73,20.54,15.9,21.07,16.86,16.73,9.296,1.8,1.038,0.231,0.192,0.231,0.222,0.185,0.222,0.407,1.733,1.467,1.6,0.267,0.933,0.067,0.4,2.2,3.33,251,6,5,6,15,27,26,1,11,22,24,4,14,1,6,33,1,8,65,
5.14,23.76,18.71,24.83,20.0,22.71,10.6,2.143,1.0,0.067,0.2,0.0,0.067,0.2,0.0,0.067,2.143,3.857,4.429,0.571,0.143,0.143,0.0,1.0,6.86,159,1,3,0,7,15,15,0,1,27,31,4,1,1,0,7,2,7,64,
4.61,22.24,17.05,22.47,17.41,17.44,9.515,1.833,1.0,0.091,0.152,0.152,0.091,0.152,0.152,0.303,1.833,1.278,2.167,0.389,0.889,0.056,0.056,2.222,5.44,314,3,5,5,18,33,33,0,10,23,39,7,16,1,1,40,2,9,86,
4.12,28.61,22.82,31.29,24.57,21,16.8,1.25,1.0,0.2,0.0,0.4,0.2,0.0,0.4,0.3,1.25,2.25,4.625,0.375,0.625,0.125,0.0,1.625,5.62,168,2,0,4,8,10,10,0,3,18,37,3,5,1,0,13,2,7,64,
5.17,30.85,23.15,31.36,22.82,25.67,10.267,2.5,1.0,0.1,0.167,0.3,0.1,0.167,0.3,0.267,2.5,1.25,2.75,0.167,2.083,0.083,0.333,3.5,5.92,308,3,5,9,12,30,30,0,8,15,33,2,25,1,4,42,2,7,76,
4.91,26.51,21.62,26.7,21.0,22.09,12.15,1.818,1.0,0.05,0.15,0.05,0.05,0.15,0.05,0.15,1.818,2.909,3.455,0.455,0.364,0.091,0.0,1.727,3.91,243,1,3,1,11,20,20,0,3,32,38,5,4,1,0,19,2,7,80,
5.1,24.22,18.4,23.44,17.33,22.4,17.231,1.3,1.0,0.154,0.308,0.077,0.154,0.308,0.077,0.308,1.3,4.2,4.3,0.5,0.4,0.0,0.2,1.4,4.8,224,2,4,1,10,13,13,0,4,42,43,5,4,0,2,14,2,9,94,
4.43,21.45,16.01,20.08,14.08,17.57,8.786,2.0,1.0,0.036,0.036,0.286,0.036,0.036,0.286,0.143,2.0,1.429,2.0,0.143,1.714,0.0,0.071,2.643,4.5,246,1,1,8,14,28,28,0,4,20,28,2,24,0,1,37,3,7,74,
4.77,25.46,20.45,25.92,21.25,18.62,8.345,2.231,1.036,0.143,0.214,0.179,0.138,0.207,0.172,0.172,2.154,1.385,2.462,0.308,0.769,0.077,0.077,2.462,3.92,242,4,6,5,13,29,28,1,5,18,32,4,10,1,1,32,2,10,65,
6.71,33.0,24.48,33.33,25.33,28.57,14.286,2.0,1.0,0.214,0.214,0.357,0.214,0.214,0.357,0.143,2.0,4.857,5.286,0.143,0.286,0.143,0.286,2.857,5.86,200,3,3,5,7,14,14,0,2,34,37,1,2,1,2,20,4,10,75,
6.33,33.16,25.77,33.57,26.57,26.13,8.34,3.133,1.044,0.2,0.244,0.267,0.191,0.234,0.255,0.085,3.0,1.333,2.667,0.533,1.933,0.0,0.333,3.333,5.47,392,9,11,12,15,47,45,2,4,20,40,8,29,0,5,50,2,15,97,
4.43,37.9,31.86,39.33,33.33,28.29,12.375,2.286,1.0,0.188,0.188,0.375,0.188,0.188,0.375,0.188,2.286,3.571,5.714,0.143,1.571,0.286,0.143,2.714,6,198,3,3,6,7,16,16,0,3,25,40,1,11,2,1,19,3,7,79,
4.71,24.87,18.86,24.92,19.0,20.36,9.5,2.143,1.0,0.233,0.067,0.233,0.233,0.067,0.233,0.167,2.143,1.357,2.143,0.357,1.286,0.071,0.214,2.071,6.57,285,7,2,7,14,30,30,0,5,19,30,5,18,1,3,29,2,9,73,
9.0,44.17,32.0,45.0,32.67,43.5,15.818,2.75,1.222,0.667,0.333,0.222,0.545,0.273,0.182,0.273,2.25,7.5,8.75,0.0,0.75,0.75,0.25,3.25,7,174,6,3,2,4,11,9,2,3,30,35,0,3,3,1,13,4,15,71,
5.33,31.41,24.55,29.07,22.14,24.07,12.448,1.933,1.0,0.276,0.0,0.517,0.276,0.0,0.517,0.172,1.933,2.133,3.867,0.6,1.267,0.133,0.333,2.533,6.13,361,8,0,15,15,29,29,0,5,32,58,9,19,2,5,38,3,8,120,
5.86,27.33,20.9,26.83,21.83,26.71,15.583,1.714,1.0,0.333,0.25,0.167,0.333,0.25,0.167,0.25,1.714,3.571,5.0,0.143,0.857,0.143,0.0,2.429,7.29,187,4,3,2,7,12,12,0,3,25,35,1,6,1,0,17,4,8,68,
5.17,24.21,18.61,24.09,18.82,21.5,7.167,3.0,1.059,0.118,0.088,0.206,0.111,0.083,0.194,0.167,2.833,0.75,1.667,0.333,1.5,0.0,0.25,2.667,3.42,258,4,3,7,12,36,34,2,6,9,20,4,18,0,3,32,4,7,51,
6.23,34.97,26.41,34.5,25.92,30.08,19.55,1.538,1.0,0.6,0.05,0.45,0.6,0.05,0.45,0.35,1.538,3.846,5.308,0.231,0.615,0.231,0.308,3.154,5.85,391,12,1,9,13,20,20,0,7,50,69,3,8,3,4,41,3,10,133,
6.29,33.76,26.54,33.46,26.46,25.93,12.1,2.143,1.0,0.233,0.167,0.4,0.233,0.167,0.4,0.167,2.143,2.714,3.714,0.571,1.357,0.0,0.286,2.786,7.14,363,7,5,12,14,30,30,0,5,38,52,8,19,0,4,39,2,13,117,
5.12,32.0,27.25,32.71,28.71,22.38,16.273,1.375,1.1,0.3,0.3,0.2,0.273,0.273,0.182,0.091,1.25,4.75,4.625,0.375,0.625,0.0,0.0,1.5,8.12,179,3,3,2,8,11,10,1,1,38,37,3,5,0,0,12,2,9,83,
4.82,27.35,21.62,26.2,20.1,21.73,8.536,2.545,1.037,0.074,0.074,0.333,0.071,0.071,0.321,0.214,2.455,1.636,2.273,0.273,1.0,0.0,0.091,2.0,8.91,239,2,2,9,11,28,27,1,6,18,25,3,11,0,1,22,3,8,57,
4.71,22.57,17.67,22.5,17.67,20.14,15.667,1.286,1.0,0.333,0.0,0.111,0.333,0.0,0.111,0.111,1.286,3.429,3.429,0.714,0.571,0.0,0.143,1.429,3.57,141,3,0,1,7,9,9,0,1,24,24,5,4,0,1,10,3,9,57,
4.55,27.13,21.38,29.1,23.5,19.64,12.0,1.636,1.0,0.222,0.0,0.222,0.222,0.0,0.222,0.5,1.636,2.364,2.545,0.273,1.182,0.0,0.091,2.182,4.82,216,4,0,4,11,18,18,0,9,26,28,3,13,0,1,24,1,9,70,
4.82,32.42,26.36,31.5,25.7,24.64,10.84,2.273,1.0,0.24,0.04,0.12,0.24,0.04,0.12,0.32,2.273,2.273,2.909,0.545,0.455,0.273,0.0,1.909,5.82,271,6,1,3,11,25,25,0,8,25,32,6,5,3,0,21,2,11,71,
4.6,23.76,19.42,25.0,20.56,20,15.385,1.3,1.0,0.077,0.0,0.154,0.077,0.0,0.154,0.385,1.3,2.3,4.3,0.2,0.6,0.0,0.0,1.4,5.3,200,1,0,2,10,13,13,0,5,23,43,2,6,0,0,14,3,8,74,
3.57,18.8,14.96,16.69,12.77,15.5,11.421,1.357,1.0,0.105,0.053,0.105,0.105,0.053,0.105,0.158,1.357,0.929,2.857,0.071,0.857,0.0,0.071,1.5,6.93,217,2,1,2,14,19,19,0,3,13,40,1,12,0,1,21,2,5,66,
5.12,27.0,21.36,26.86,21.14,24,12.8,1.875,1.071,0.143,0.286,0.286,0.133,0.267,0.267,0.6,1.75,2.75,4.25,0.25,0.375,0.125,0.125,1.875,7,192,2,4,4,8,15,14,1,9,22,34,2,3,1,1,15,3,7,62,
5.44,24.75,20.0,24.75,20.25,23.22,11.611,2.0,1.059,0.235,0.0,0.471,0.222,0.0,0.444,0.111,1.889,1.889,4.0,0.444,0.778,0.222,0.0,2.444,4.22,209,4,0,8,9,18,17,1,2,17,36,4,7,2,0,22,3,8,66,
3.91,18.22,13.4,18.3,14.4,16.91,16.909,1.0,1.0,0.091,0.0,0.091,0.091,0.0,0.091,0.364,1.0,2.727,3.273,0.455,0.273,0.0,0.091,1.0,4.45,186,1,0,1,11,11,11,0,4,30,36,5,3,0,1,11,3,6,74,
4.1,24.89,19.4,24.89,18.89,20.9,12.294,1.7,1.062,0.188,0.125,0.312,0.176,0.118,0.294,0.118,1.6,2.2,3.5,0.3,1.0,0.0,0.1,2.1,7.3,209,3,2,5,10,17,16,1,2,22,35,3,10,0,1,21,2,5,70,
5.43,40.0,31.9,39.33,32.0,29.14,17.0,1.714,1.091,0.364,0.091,0.455,0.333,0.083,0.417,0.5,1.571,2.714,5.143,0.714,1.0,0.0,0.0,2.571,4,204,4,1,5,7,12,11,1,6,19,36,5,7,0,0,18,3,8,67,
